BillURL,SessionYr,BillName,StageName,StageDate,StageLink
http://services.parliament.uk//bills/2010-12/tiedpublichousescodeofpractice.html,2010-12,Tied Public Houses (Code of Practice) Bill,1st reading: House of Commons,09.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110309/debtext/110309-0001.htm#11030953000001
http://services.parliament.uk//bills/2010-12/torturedamageshl.html,2010-12,Torture (Damages) Bill [HL],1st reading: House of Lords,24.11.2010,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/101124-0001.htm#10112456000452
http://services.parliament.uk//bills/2010-12/trainingwage.html,2010-12,Training Wage Bill,1st reading: House of Commons,05.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100705/debtext/100705-0002.htm#10070540000002
http://services.parliament.uk//bills/2010-12/transparenttaxationreceipts.html,2010-12,Transparent Taxation (Receipts) Bill,1st reading: House of Commons,05.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100705/debtext/100705-0002.htm#10070540000002
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Petition to introduce a Private Bill presented to Parliament (no debate),27.11.2006,http://www.publications.parliament.uk/pa/ld200607/minutes/061128/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],1st reading: House of Lords,22.01.2007,http://www.publications.parliament.uk/pa/ld200607/minutes/070123/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],2nd reading: House of Lords,26.04.2007,http://www.publications.parliament.uk/pa/ld200607/ldhansrd/text/70426-0012.htm#07042634000002
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Bill reintroduced and formally taken through previous stages: House of Lords,08.11.2007,http://www.publications.parliament.uk/pa/ld200708/ldhansrd/text/71108-0014.htm#07110863000004
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Unopposed Bill Committee: House of Lords,11.11.2008,http://www.publications.parliament.uk/pa/ld200708/ldprbill/001/ubctfl02.htm
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Bill reintroduced and taken formally through previous stages: House of Lords,04.12.2008,http://www.publications.parliament.uk/pa/ld200809/minutes/081208/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Motion to suspend Bill till next session considered: House of Commons,03.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091103/debtext/91103-0001.htm#091103125000016
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Motion to suspend Bill till next session considered: House of Commons,10.11.2009,http://www.publications.parliament.uk/pa/cm200809/cmhansrd/cm091110/debtext/91110-0001.htm#09111063000020
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Bill reintroduced and taken formally through previous stages: House of Lords,08.12.2009,http://www.publications.parliament.uk/pa/ld200910/minutes/091209/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],Bill reintroduced: House of Lords,28.06.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/100629/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],3rd reading: House of Lords,29.06.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110629-0002.htm#11062980000160
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],1st reading: House of Commons,30.06.2011,
http://services.parliament.uk//bills/2010-12/transportforlondonsupplementaltollprovisionshl.html,2010-12,Transport for London (Supplemental Toll Provisions) Bill [HL],2nd reading: House of Commons,24.04.2012,
http://services.parliament.uk//bills/2010-12/transportforlondonhl.html,2010-12,Transport for London Bill [HL],Petition to introduce a Private Bill presented to Parliament,29.11.2010,http://www.publications.parliament.uk/pa/ld201011/minutes/101201/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/transportforlondonhl.html,2010-12,Transport for London Bill [HL],1st reading: House of Lords,24.01.2011,http://www.publications.parliament.uk/pa/ld201011/minutes/110125/ldordpap.htm#minproc
http://services.parliament.uk//bills/2010-12/transportforlondonhl.html,2010-12,Transport for London Bill [HL],2nd reading: House of Lords,13.12.2011,http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111213-0003.htm#111213103000415
http://services.parliament.uk//bills/2010-12/transportforlondonhl.html,2010-12,Transport for London Bill [HL],Committee stage: House of Lords,Date to be announced,
http://services.parliament.uk//bills/2010-12/travellersunauthorisedencampments.html,2010-12,Travellers (Unauthorised Encampments) Bill,1st reading: House of Commons,09.11.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111109/debtext/111109-0002.htm#11110985000003
http://services.parliament.uk//bills/2010-12/tribunalsmaximumcompensationawards.html,2010-12,Tribunals (Maximum Compensation Awards) Bill,1st reading: House of Commons,05.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100705/debtext/100705-0002.htm#10070540000002
http://services.parliament.uk//bills/2010-12/tribunalsmaximumcompensationawards.html,2010-12,Tribunals (Maximum Compensation Awards) Bill,2nd reading: House of Commons,17.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110617/debtext/110617-0002.htm#11061742000498
http://services.parliament.uk//bills/2010-12/trustscapitalandincomebill.html,2010-12,Trusts (Capital and Income) Bill [HL],1st reading: House of Lords,29.02.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120229-0001.htm#12022951000310
http://services.parliament.uk//bills/2010-12/trustscapitalandincomebill.html,2010-12,Trusts (Capital and Income) Bill [HL],Second reading committee: House of Lords,25.04.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120425-gc0001.htm#12042543000076
http://services.parliament.uk//bills/2010-12/trustscapitalandincomebill.html,2010-12,Trusts (Capital and Income) Bill [HL],2nd reading: House of Lords,30.04.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120430-0001.htm#1204304000476
http://services.parliament.uk//bills/2010-12/unitedkingdombioethanolindustry.html,2010-12,United Kingdom Bioethanol Industry Bill,1st reading: House of Commons,12.10.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111012/debtext/111012-0001.htm#11101259000002
http://services.parliament.uk//bills/2010-12/unitedkingdomparliamentarysovereignty.html,2010-12,United Kingdom Parliamentary Sovereignty Bill,1st reading: House of Commons,05.07.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm100705/debtext/100705-0002.htm#10070540000002
http://services.parliament.uk//bills/2010-12/unitedkingdomparliamentarysovereignty.html,2010-12,United Kingdom Parliamentary Sovereignty Bill,2nd reading: House of Commons,18.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110318/debtext/110318-0001.htm#11031850000003
http://services.parliament.uk//bills/2010-12/universityofwalestrinitysaintdavid.html,2010-12,University of Wales:Trinity Saint David Bill,Petition to introduce a Private Bill presented to Parliament,28.11.2011,
http://services.parliament.uk//bills/2010-12/universityofwalestrinitysaintdavid.html,2010-12,University of Wales:Trinity Saint David Bill,Commons Examiners,19.12.2011,
http://services.parliament.uk//bills/2010-12/useofpoweredwheelchairsweightandagelimit.html,2010-12,Use of Powered Wheelchairs (Weight and Age Limit) Bill,1st reading: House of Commons,20.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120320/debtext/120320-0001.htm#12032051000002
http://services.parliament.uk//bills/2010-12/victimsofcrimecodeofpractice.html,2010-12,Victims of Crime (Code of Practice) Bill,1st reading: House of Commons,14.12.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm111214/debtext/111214-0001.htm#11121472000002
http://services.parliament.uk//bills/2010-12/volunteering.html,2010-12,Volunteering Bill,1st reading: House of Commons,21.10.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101021/debtext/101021-0002.htm
http://services.parliament.uk//bills/2010-12/volunteering.html,2010-12,Volunteering Bill,2nd reading: House of Commons,10.06.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110610/debtext/110610-0002.htm#11061046000003
http://services.parliament.uk//bills/2010-12/wasterecyclingenduseregister.html,2010-12,Waste Recycling (End Use Register) Bill,1st reading: House of Commons,30.11.2010,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm101130/debtext/101130-0002.htm#10113037000017
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,1st reading: House of Commons,02.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120202/debtext/120202-0002.htm#12020240000009
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,2nd reading: House of Commons,29.02.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120229/debtext/120229-0002.htm#12022956000002
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,Allocation of time motion: House of Commons,05.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120305/debtext/120305-0004.htm#12030532000003
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,2nd reading: House of Commons,06.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120306/debtext/120306-0001.htm#12030632000002
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,Programme motion: House of Commons,06.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120306/debtext/120306-0002.htm#12030638000001
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,Money resolution: House of Commons,06.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120306/debtext/120306-0002.htm#12030638000002
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,Committee: 1st sitting: House of Commons,14.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120314/debtext/120314-0001.htm#12031472000003
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,3rd reading: House of Commons,14.03.2012,http://www.publications.parliament.uk/pa/cm201212/cmhansrd/cm120314/debtext/120314-0003.htm#column_329
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,1st reading: House of Lords,15.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120315-0001.htm#12031555000934
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,2nd reading: House of Lords,27.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120327-0003.htm#1203286000261
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,Committee: 1st sitting: House of Lords,27.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120327-0003.htm#1203286000261
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,Report stage: House of Lords,27.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120327-0003.htm#1203286000261
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,3rd reading: House of Lords,27.03.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120327-0003.htm#1203286000261
http://services.parliament.uk//bills/2010-12/waterindustryfinancialassistance.html,2010-12,Water Industry (Financial Assistance) Act,Royal Assent,01.05.2012,http://www.publications.parliament.uk/pa/ld201212/ldhansrd/text/120501-0001.htm#12050153000331
http://services.parliament.uk//bills/2010-12/welfarereform.html,2010-12,Welfare Reform Act,1st reading: House of Commons,16.02.2011,http://www.parliament.uk/business/bills-and-legislation/current-bills/bills-before-parliament-no-debate/
http://services.parliament.uk//bills/2010-12/welfarereform.html,2010-12,Welfare Reform Act,2nd reading: House of Commons,09.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110309/debtext/110309-0001.htm#11030953000002
http://services.parliament.uk//bills/2010-12/welfarereform.html,2010-12,Welfare Reform Act,Programme motion: House of Commons,09.03.2011,http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110309/debtext/110309-0004.htm#11030972000004
